,entsoe_wind,entsoe_solar,atlite_wind,atlite_solar,wpl_wind,pvlib_uniform_solar,pvlib_mastr_solar
2023-04-12 00:00:00,13034.25,0.0,13482.861485716952,0.0,15895.692027977293,0.0,0.0
2023-04-12 01:00:00,14927.25,0.0,16329.26894297093,0.0,18951.30503103864,0.0,0.0
2023-04-12 02:00:00,17140.75,0.0,19248.97592529121,0.0,21948.4142881316,0.0,0.0
2023-04-12 03:00:00,19187.5,0.0,23228.999104173145,0.0,25897.36252190681,0.0,0.0
2023-04-12 04:00:00,22330.5,142.75,26495.640292979708,0.0,29035.899654721703,0.0,0.0
2023-04-12 05:00:00,24021.0,2044.25,29793.848875787833,18.323239493236066,32269.659592922988,381.9612202886745,381.45286640584794
2023-04-12 06:00:00,23601.25,6030.25,31179.671310840084,2542.904874437656,33764.33510910983,4123.394633662258,4107.264298086558
2023-04-12 07:00:00,21837.0,10550.0,29838.67870601769,8383.06168977659,32434.72481716872,10476.64952308012,10308.83713352311
2023-04-12 08:00:00,22265.25,14072.75,28902.984161236822,14739.93636780966,31438.613358096634,17627.107838859414,17159.349986386314
2023-04-12 09:00:00,23637.25,16152.25,30240.951343849963,19371.629993516068,32913.34389011942,23091.7818635207,22457.51141658236
2023-04-12 10:00:00,23027.75,16995.5,25135.825258149645,23157.932711393652,28260.856145020734,27587.286094868432,26851.199072331045
2023-04-12 11:00:00,21565.0,16284.75,28671.862831960265,22149.208280193998,31136.697154953577,26611.739668338672,25905.243793988695
2023-04-12 12:00:00,19530.5,14353.25,27161.917196962862,21641.708474427473,30030.18274605391,25701.182837545133,25079.503556548036
2023-04-12 13:00:00,18295.5,11910.25,24044.2904931959,19594.081523304627,27253.815328007844,23048.68180606927,22545.879753447924
2023-04-12 14:00:00,17408.5,8801.25,21111.973806595106,17071.742531558313,24478.186401144827,19824.214844437454,19429.249652388655
2023-04-12 15:00:00,16289.0,6012.75,19463.00999113834,14397.71964088222,23335.83352808305,16877.111975661515,16580.80275262818
2023-04-12 16:00:00,14819.25,3242.5,17501.55259845543,11348.021189302177,21344.339307035436,13632.657009372266,13686.147209943689
2023-04-12 17:00:00,14689.75,798.5,14897.249561116065,5165.362673231856,18453.202898817115,6467.31370375357,7414.5120870768005
2023-04-12 18:00:00,14133.75,14.25,13067.695703321999,889.4863763182916,16413.83696262516,2297.8221674080905,2439.5162084825147
2023-04-12 19:00:00,13071.0,0.0,13058.587641747914,0.0,16489.570810151148,42.84496599152408,42.33316522401813
2023-04-12 20:00:00,13667.75,0.0,14221.031740213257,0.0,17862.381867030155,0.0,0.0
2023-04-12 21:00:00,15685.25,0.0,15926.499986396291,0.0,19962.697731158227,0.0,0.0
2023-04-12 22:00:00,17547.5,0.0,16254.265205298534,0.0,20131.823192518033,0.0,0.0
2023-04-12 23:00:00,19749.75,0.0,19024.56677540478,0.0,22688.048104011916,0.0,0.0
2023-04-13 00:00:00,20835.0,0.0,21730.800775574276,0.0,25332.080566453526,0.0,0.0
2023-04-13 01:00:00,21948.75,0.0,24453.969188222578,0.0,27855.415438697637,0.0,0.0
2023-04-13 02:00:00,22488.5,0.0,27240.056613563964,0.0,30493.50905964651,0.0,0.0
2023-04-13 03:00:00,23387.25,0.0,29670.499564066013,0.0,32439.391129760992,0.0,0.0
2023-04-13 04:00:00,23909.0,117.0,30861.197281078552,0.0,33252.14858954431,0.0,0.0
2023-04-13 05:00:00,23640.25,1868.25,31616.36239139131,27.730290546308414,33898.48153431661,413.63402049011785,412.5984361132309
2023-04-13 06:00:00,22612.75,5870.0,32066.938069935222,2776.3075431871757,34298.98242416175,4684.241298449499,4657.7711697464565
2023-04-13 07:00:00,22714.5,10859.5,29540.984720097265,11261.15372056343,31887.85937271259,13643.461323700085,13424.008466231886
2023-04-13 08:00:00,22718.75,15899.25,33798.75427581574,20550.51937203371,35405.01343647717,23406.80513401349,22776.119715385477
2023-04-13 09:00:00,22281.0,18866.75,33660.209305138684,28831.056292896457,35764.890695079404,32355.070346450564,31233.182677717952
2023-04-13 10:00:00,20478.5,19289.75,19597.428262068966,32989.39377942687,22064.67103541153,37090.18302484952,35854.19291368931
2023-04-13 11:00:00,18030.5,19649.0,17325.849204267102,35982.61670585827,19337.764211698945,40990.92117271447,39614.26006370987
2023-04-13 12:00:00,15810.25,18555.25,17037.60206366404,38754.73081122179,18695.21702290291,45085.56468460367,43409.07618166195
2023-04-13 13:00:00,13944.25,16294.0,16157.652352750523,34800.88618712685,17604.91729945404,40518.07427666795,39203.149552672665
2023-04-13 14:00:00,11823.0,13733.5,14079.541506906184,32487.234914490975,15519.914860816132,38494.36540079346,37292.67381202976
2023-04-13 15:00:00,9345.5,9541.75,12232.981489321613,24712.70403700557,13060.629425021945,28938.76682485015,28251.361712027545
2023-04-13 16:00:00,6126.75,4774.25,8003.821469904621,16436.03912780172,8424.547788434347,19543.3911141003,19597.61861832454
2023-04-13 17:00:00,3242.0,1175.25,4612.2588334357,7940.613214246158,4791.14565591814,9169.989728644317,10722.585817993777
2023-04-13 18:00:00,2563.25,24.0,2908.9584624739673,1385.7840557935788,3087.6724869014984,2947.251862762969,3412.413663367704
2023-04-13 19:00:00,2381.25,0.0,2375.5823083527894,0.0,2380.513493213651,63.39017012398554,62.64566899613502
2023-04-13 20:00:00,2395.0,0.0,2337.891827864666,0.0,2411.336372645868,0.0,0.0
2023-04-13 21:00:00,2464.5,0.0,2619.6704498152703,0.0,2880.730675710534,0.0,0.0
