,KWF1_actual,KWF2_actual,KWF3_actual,KWF4_actual,KWF5_actual,KWF6_actual
2023-02-04 21:00:00,1072.8521184285487,1014.07805633545,743.8147958119715,1155.2410725911468,959.4460222880051,775.148399861654
2023-02-04 22:00:00,618.350550333659,692.2840642293295,679.234194691976,701.5636456807456,483.47631060282396,367.5118884404501
2023-02-04 23:00:00,405.52367388407396,844.2988143920901,682.0359530131028,603.0984120051071,451.7895611147089,413.6975621541342
2023-02-05 00:00:00,63.64231717294704,601.5577616373698,595.072474161784,612.2806393941245,623.2722972869873,668.3673556009932
2023-02-05 01:00:00,432.72889558474225,805.4314165751142,577.9930690765383,379.8259171703406,282.1197633107504,359.1385190963744
2023-02-05 02:00:00,281.00681753853956,1054.720063527426,899.1706700642911,880.3372508668067,880.3430717468269,854.3090685392685
2023-02-05 03:00:00,743.0375956217449,918.3292523701988,885.1806248982751,540.1941155751547,1047.7859120686855,894.8275268554689
2023-02-05 04:00:00,508.77147178649903,732.9322107950846,805.2799798530446,514.6909352620443,964.7158020019536,773.0541989644371
2023-02-05 05:00:00,1237.419109090171,1223.5879745483408,1123.3796076456713,1088.0969487508144,1264.6377943875505,971.6130554199221
2023-02-05 06:00:00,1311.1613627115898,1502.935623168947,1284.375924173992,813.3900357564294,1333.188735453289,793.1077631632488
2023-02-05 07:00:00,864.5368804931644,1055.7624216715503,779.7732648869356,383.8957431793213,800.071612040202,411.1321595509848
2023-02-05 08:00:00,393.0094539046288,497.807647450765,401.4110968271893,339.15912491480515,415.7539351145426,251.37710609436044
2023-02-05 09:00:00,208.46589268893004,252.37849461263735,222.0646576076747,192.6626663029194,253.53291888783383,135.46351704696818
2023-02-05 10:00:00,-0.9183895414074259,10.14844104597965,0.25206288273135863,8.725690206450716,13.004175153933467,2.306282308449343
2023-02-05 11:00:00,7.971539474982897,19.649743413925172,27.574150266249973,6.588341102454191,17.721737757821895,-1.611701532701652
2023-02-05 12:00:00,-1.2975609375784798,-1.683459270248811,-3.0384603609641387,-0.8335048597461233,-3.193448715750128,-2.574137526253859
2023-02-05 13:00:00,-1.5844061094025765,-1.383632270619273,-2.7584514434138945,-1.0604201909563127,-2.2204326182603826,-2.8772544289628663
2023-02-05 14:00:00,-1.2235822706328083,-1.4333366980155307,-2.4393398791551584,-0.7652168513120462,-1.7659739474455514,-2.721406923705026
2023-02-05 15:00:00,-0.7336514292440065,-1.404172026986877,-2.110259288549423,-0.5156277608902502,-1.1719216927886011,-1.897126012047132
2023-02-05 16:00:00,-0.8018505140828589,-1.1319091886281967,-2.546596557077459,-0.4643228453739235,-1.1702322830756504,-1.86324878235658
2023-02-05 17:00:00,-1.2818226752802726,-1.5058926949898404,-3.436362473169963,-1.0793594334429752,-1.7115148261712314,-2.704933945337931
2023-02-05 18:00:00,28.052288947006073,24.352853009104724,20.03002171119054,16.12386911561092,12.735610880951086,-1.2664663063362231
2023-02-05 19:00:00,41.675453529258576,40.208335137367264,38.61286086067558,11.567682522938897,36.37882571518422,5.226219604847329
2023-02-05 20:00:00,-0.3961237621493637,-1.455921531965335,-2.8625832160313927,-0.3193886735010892,-1.3865665271878242,-1.9238010277350746
2023-02-05 21:00:00,-1.098832183657214,-1.8585362007220583,-3.7699777990579606,-0.8237240208002424,-1.7068443700671194,-2.706445529560248
2023-02-05 22:00:00,-1.2432749690349099,-2.2998718116367076,-4.113551809390386,-1.2227820255948851,-1.513183853278557,-2.768776106834412
2023-02-05 23:00:00,-1.2581708515683807,-2.168677533169587,-4.443610459566116,-1.0907407704275098,-1.737876269221306,-2.8151906058192253
2023-02-06 00:00:00,5.303441127420714,-3.9659871190786355,-0.992107220490773,6.590429259073642,2.771265664696692,1.8026790450016652
2023-02-06 01:00:00,116.51341196695967,107.8175057709217,69.60418569644294,133.5542335510254,125.85126299858094,100.2173799196879
2023-02-06 02:00:00,200.88121973673503,219.6931386311849,223.36380373636885,212.98775183359794,108.42202714284262,192.82145951588953
2023-02-06 03:00:00,423.0705025990804,475.00912144978844,397.37813673019417,484.8163548787436,310.40024401346847,449.00967661539727
2023-02-06 04:00:00,336.63942019144696,421.70850982666025,190.54052951456416,430.7542165120444,340.00102996571235,306.51296987700886
2023-02-06 05:00:00,631.3328498840332,762.5248171488446,193.45512297948207,796.8870574951176,721.8930276301871,574.57822265625
2023-02-06 06:00:00,717.0908029556281,813.9200177510583,262.33012595971434,789.7589744567877,685.6028962135318,514.1270724756022
2023-02-06 07:00:00,70.58813165624939,111.90251644849779,45.70876845121384,132.19640453023217,74.61055174587916,-3.0433676093816753
2023-02-06 08:00:00,359.25110505421964,457.3737937927247,330.87174924214685,396.5982800165812,340.8986401875814,142.6948570450147
2023-02-06 09:00:00,208.59721695582073,236.2550471079081,73.4606567370395,191.55114394426354,95.75734268128878,32.40993503704667
2023-02-06 10:00:00,13.185589285939933,24.205943380091128,5.938218577702851,37.738219601909314,-0.48134698489059996,-1.9861969727712356
2023-02-06 11:00:00,25.2341047404628,28.627911216020582,28.52420556644599,69.71495821078618,25.913665241251397,53.28127256346246
2023-02-06 12:00:00,146.01456207136314,182.49022483428317,129.97811292906604,137.09458928916885,134.87757407426838,90.43170464038849
2023-02-06 13:00:00,116.56917501290643,130.92732640293744,73.47409001663328,99.50552007437994,103.40195642411709,55.982892298201726
2023-02-06 14:00:00,65.88932728121675,97.09077170441549,74.61533700240156,46.2578311637044,63.571335124969494,4.799821528792383
2023-02-06 15:00:00,15.004672418007004,22.505263946655518,5.70333834141493,39.3602248698473,7.348187584678332,0.8250877415140465
2023-02-06 16:00:00,-1.3801645378271734,12.50252210746209,-4.53306888341904,-0.18600939412911974,-1.5522182827194537,-2.1195066094398496
2023-02-06 17:00:00,-0.8182111881673332,-3.4695611057182156,-2.3046311090389886,-1.7086574472952643,-1.2419880320628485,-1.871162358423074
2023-02-06 18:00:00,10.168000267135602,12.77526624525587,-2.19011829197407,19.206358026464784,17.328438710745615,11.250032136733074
2023-02-06 19:00:00,105.55145676930744,132.43870811462403,41.90839076507836,117.17420323689775,52.70159416166053,30.599444625775025
2023-02-06 20:00:00,222.32979132334398,267.22315406799333,132.9851201783147,209.12881774902345,190.25863832434024,149.35613609907924
2023-02-06 21:00:00,189.2921290079753,230.95897420247402,178.24504523277287,191.48386300404874,120.49682917197545,34.4909470140934
2023-02-06 22:00:00,278.64140634487075,317.20725250244146,308.4809463500977,303.5237932840984,129.0849105715752,123.57660334749774
2023-02-06 23:00:00,110.11956935198975,143.53979250428574,101.18953854329885,94.44127117072547,77.76361306359371,2.6687651009609303
2023-02-07 00:00:00,17.64393686627348,-0.8076420982678739,14.561550907418132,5.390781043004245,18.889589659497144,16.99751888513566
2023-02-07 01:00:00,5.651955860666932,0.3048144038766611,-4.2225719702119635,4.564640893538793,-0.47656808524578814,-1.131144625941914
2023-02-07 02:00:00,3.161687189837297,7.494993137568237,-0.8799811793491239,-2.7697899417330825,-0.41993600527445435,-3.5844975918531428
2023-02-07 03:00:00,-1.7251611930007733,-2.402446800579901,-4.549348692099254,-0.587828101357445,-1.5042921905716267,-3.234610523780186
2023-02-07 04:00:00,-0.9179756837897001,-2.2480801006158195,-4.003295136491459,-0.8999536827052559,-1.354912194609642,-2.909442283213138
2023-02-07 05:00:00,-1.0509528998350888,-2.132933028042317,-4.601259710391363,-1.1377776933368293,-1.733341784278551,-3.0233445182442664
2023-02-07 06:00:00,-3.3248701930046085,-3.0269901295502977,-5.410141619046528,-3.0885099880528046,-3.1496951326727864,-3.6479845171173415
2023-02-07 07:00:00,5.472240712059043,11.065437526255849,-5.108270064989726,3.5093948058473536,-2.7425457045435913,-3.848224440217018
2023-02-07 08:00:00,17.81864120761553,26.333030021563175,-3.4195867727200198,14.652683890610932,-1.7832204268624376,-4.206114047269026
2023-02-07 09:00:00,32.51764626937608,60.55921072959901,7.270538841933008,32.53006656592091,8.25439219375451,-3.817903957267603
2023-02-07 10:00:00,33.448485445727904,61.06303979754449,18.590109208226206,18.00225588877996,-0.9708819426596177,-3.3147244527935977
2023-02-07 11:00:00,1.0264531869130822,-0.06983419327686169,-1.0329190959533054,-0.04175727673185436,-1.5306115309397381,-2.3842115302880607
2023-02-07 12:00:00,-0.6280184319242835,-1.334994861980279,-3.2964965497454006,-0.7975825180144359,-1.5461719527840616,-2.0564646884799003
2023-02-07 13:00:00,-0.6967510097504904,-1.1733443585534886,-2.990178625782331,-0.3721162579798449,-1.5874292780955634,-1.9530546093980465
2023-02-07 14:00:00,-0.6330866818316281,-1.3373955994844435,-2.868451714515686,-0.40092526280010726,-1.156450191140175,-1.9403395349780717
2023-02-07 15:00:00,-1.3393517637314896,-1.365226527303457,-3.332596721251806,-0.998889847798273,-1.4553225171409154,-2.0936318635940556
2023-02-07 16:00:00,0.36983930963712347,-1.905935018882155,-3.175916199150839,6.5538613654362665,-1.4599445236225925,-2.9925072784225146
2023-02-07 17:00:00,10.520361092686658,11.471092730263868,-4.036204802233075,17.70978098797302,11.462434433897338,10.019667119346716
2023-02-07 18:00:00,15.118255791659157,15.231536078018445,-3.353622579038665,26.044753083586695,19.765956073502696,16.392361904550018
2023-02-07 19:00:00,-2.0349276077002294,-2.172692845123777,-4.119419485330582,-2.294167752812309,-3.2692747665724404,-2.79273844361305
2023-02-07 20:00:00,91.38318090564327,93.54170477850397,12.247549794117612,99.58911614418032,76.6334027911226,92.99778990745546
2023-02-07 21:00:00,54.37790358066559,54.37646687825521,21.98102272488177,47.27236213349459,55.61109310785929,22.108078351616864
2023-02-07 22:00:00,12.013984947899976,14.298113625993325,-2.3435578674077995,9.021764411528904,12.562054255356395,-1.395116088787714
2023-02-07 23:00:00,16.21906243235866,20.492525124549868,6.722642024358117,12.738525565806777,17.790793885787327,-7.887979666392009
2023-02-08 00:00:00,155.72499796549485,168.00500558217368,157.79650815327963,153.13872149785365,156.81327606836962,70.32517759402593
2023-02-08 01:00:00,199.63622576395676,219.59142545064296,38.973525925229,277.63173917134606,226.3244541770534,213.59482873280845
2023-02-08 02:00:00,289.93025016784674,290.41212819417325,49.714818176316705,400.825824991862,310.6005948384604,321.3994046261437
2023-02-08 03:00:00,650.0223421732584,671.3545969645184,601.7433434804283,668.6424001057943,602.5500432332357,252.5950780232748
2023-02-08 04:00:00,420.50830666224164,491.24507241249097,280.62823409113963,512.5049663543701,292.885753774643,115.13193767269455
2023-02-08 05:00:00,117.65543079376222,146.86422411600748,85.15979898770651,172.19066136678057,126.41032301584885,65.23539895514648
2023-02-08 06:00:00,288.2906950632732,315.1213877360027,79.41482632662121,359.72434349060063,332.7267583211264,316.8643539428711
2023-02-08 07:00:00,593.0892517089844,729.5084569295249,149.98157124519352,804.0451975504557,582.9108599344889,642.0104438781738
2023-02-08 08:00:00,980.7283935546884,1152.9788889567064,498.8051577250164,997.1044102986663,609.5070525487264,547.5975854237875
2023-02-08 09:00:00,327.26262484839697,545.2388109884367,208.60183164179327,296.70896962483727,232.94548432032275,168.0780327995619
2023-02-08 10:00:00,382.9345747502327,309.1780029296876,200.394277967016,542.1872280120851,482.12831586202,323.0398237864177
2023-02-08 11:00:00,299.89904537200925,367.26095250447594,254.4457290649414,386.0830392201742,357.3430084864299,257.03159465789804
2023-02-08 12:00:00,289.0776574452719,313.6358450571697,181.49399175643921,273.51785589853927,240.97106684048973,253.92174027760828
2023-02-08 13:00:00,483.98199501037607,577.2937988281251,297.32290054957076,349.71497188144264,409.79648310343435,373.56707363128675
2023-02-08 14:00:00,378.49717992146816,406.180796178182,395.2041524887086,318.84651234944675,369.1061070760091,416.7492201487224
2023-02-08 15:00:00,364.6662114461264,484.20802625020355,201.4601682027181,368.1821947097779,358.6420987447104,365.2738922754924
2023-02-08 16:00:00,447.1130519866945,499.3627881368002,237.9651368459066,414.5026749928793,452.19932596976304,326.62464720408127
2023-02-08 17:00:00,691.3767896016438,752.9567957560224,636.652172088623,582.947041575114,570.5585839120967,514.1263666788738
2023-02-08 18:00:00,1075.8172297159838,1069.9696116129564,613.8271593729656,967.9740081787116,1039.7601531982427,753.7112968444825
2023-02-08 19:00:00,963.3607213338222,1241.8870056152357,394.2196988423666,1135.8994313557955,1123.564840698243,727.7286506793057
2023-02-08 20:00:00,1138.7262578328462,1337.9146794637059,1114.6451311747237,1199.263561503093,1200.281354777019,874.9767990112308
2023-02-08 21:00:00,1097.3121358235687,1294.4358718872072,999.1626296060134,1013.1246480305995,912.912814076742,584.2346332550051
2023-02-08 22:00:00,437.89376767476415,497.76361325581865,242.83302116111213,512.707167561849,338.0782879511516,247.9165231386821
2023-02-08 23:00:00,367.3379671732585,453.39328212738036,180.07921256241312,607.7496807098391,393.007920964559,433.2398626963299
2023-02-09 00:00:00,411.3117261448402,469.6424858093262,230.30139519373583,771.753973388672,357.42872848510746,388.07730115254725
2023-02-09 01:00:00,681.6284705261638,746.1262247721356,324.68718668619806,939.9532679239913,303.30192985534677,311.57197640736905
2023-02-09 02:00:00,1055.646363830567,1196.4963820608052,226.1870375315349,1287.1209220217,277.14020945231124,630.9660378138225
2023-02-09 03:00:00,983.5853726704921,1113.034654744467,388.1686272939046,1060.5994232177743,508.43375358581557,568.6968990325928
2023-02-09 04:00:00,1005.6122182210288,1232.6665822347015,961.1002298990892,960.8876164754234,912.7109721133585,597.0450421651204
2023-02-09 05:00:00,924.3768496195479,1169.1699503580737,1095.2304804484058,1006.5832494099941,463.5940762837727,333.02258658827395
2023-02-09 06:00:00,565.4044611612957,714.9566729227703,597.8232884724936,394.07234560648607,416.4052745819093,243.45965627034516
2023-02-09 07:00:00,540.3386045455933,642.2739224751791,546.8972485860189,229.19581467310593,203.45167274475102,250.75136400858568
2023-02-09 08:00:00,42.17895146285493,353.83006350199383,247.74276415507006,314.64086996714275,212.13288291295365,257.6365071296692
2023-02-09 09:00:00,84.56707092253068,148.2659939448039,94.54091703891758,77.86780756215256,24.057573773711923,26.889173450941854
2023-02-09 10:00:00,75.64563354374275,317.2023492177328,380.25195668538413,190.96954698562624,312.305185776949,317.4112131118775
2023-02-09 11:00:00,236.12606286605202,333.6524614869503,347.43785773765677,219.44228537380704,220.7063305536906,306.43570899963385
2023-02-09 12:00:00,248.38444673220326,325.3470123926799,348.00856240590423,188.37303427860408,202.37293992837272,225.77410374482483
2023-02-09 13:00:00,297.3919077714285,410.2550348917644,305.1805053551993,217.88482977946603,152.12638406654204,180.01540467143062
2023-02-09 14:00:00,114.1541039814552,129.7281745268032,114.8242766559124,80.56755338658893,72.05024105065966,62.141462067887176
2023-02-09 15:00:00,134.25119273364544,186.5279288331668,158.569670359542,128.32179216245814,140.1906392581761,71.55153850615024
2023-02-09 16:00:00,63.18268104394277,76.62142417033516,54.02022227520744,26.005564125378914,55.60650574570163,8.2438398587207
2023-02-09 17:00:00,54.87254597345989,65.17951677640279,40.03285245647032,6.281104027728241,8.571423863122863,-2.4245843796353594
2023-02-09 18:00:00,218.48840007781985,256.58962965011597,205.3877600510916,43.22188213790457,163.00355818072958,57.485489158332335
2023-02-09 19:00:00,217.11464309692386,250.77395184834805,217.28689486185718,177.49295743306482,166.92346844275798,70.4812464316686
2023-02-09 20:00:00,203.21229197184243,283.5859872182211,248.77546119689944,199.44180030822756,97.66048488616946,47.633019108697766
2023-02-09 21:00:00,264.08374281766123,283.5422495524089,273.3252539316814,272.1923946380616,166.87490685780844,89.59971464474997
2023-02-09 22:00:00,343.92792472839363,358.10319112141934,347.42219108383966,351.1532801310222,175.29229780832927,149.77099008560182
2023-02-09 23:00:00,294.1457950592042,352.18491020202646,300.9155936391731,262.39649632771824,171.8587461471558,73.57331957817077
2023-02-10 00:00:00,487.49229456583674,534.5264910380046,475.8387570699056,405.48006884257006,245.19131075541188,151.89393142064418
2023-02-10 01:00:00,346.16503626505533,514.439953666821,341.27644742329926,382.659991823163,298.1450625101726,262.5172033309937
2023-02-10 02:00:00,611.4155899047852,756.8347783406576,627.0874366760255,587.3288637797037,385.51581359965274,314.5892744700115
2023-02-10 03:00:00,610.7204813639323,786.3186396280927,456.5236988703411,608.3801518758139,542.3315068830525,451.1872076670329
2023-02-10 04:00:00,558.661220296224,822.8863113403322,340.60766334533696,646.8017646789551,440.4941142400107,460.1682690938315
2023-02-10 05:00:00,377.75032081604013,604.2991399129232,174.7345960934957,504.1561429341635,231.39424292246508,226.45560606252403
2023-02-10 06:00:00,603.0118993123375,802.5109497070313,222.44429279963174,695.3382853190109,217.47915905316677,200.24116244734387
2023-02-10 07:00:00,732.6335698713337,724.067274983724,289.9299877166748,900.43747253418,357.58230044047036,194.8560918887456
2023-02-10 08:00:00,1620.0618937174493,1553.8350784301774,938.4817631886423,1739.355984497072,1046.1065991719568,526.9113521575929
2023-02-10 09:00:00,596.4174341837567,615.8987865447999,371.76433231956094,844.8663856506349,432.38529307047537,289.1012981414796
2023-02-10 10:00:00,782.8976229349773,845.1551550078813,800.6784253438315,788.7467453002932,796.750822957357,556.0996278127035
2023-02-10 11:00:00,619.450515874227,606.1845635732017,527.8161253611248,659.082009379069,587.5221819559735,364.1083879470826
2023-02-10 12:00:00,445.41730613708506,444.81957302093514,355.99254601796474,382.2596295289031,375.7665205717287,246.48005358378092
2023-02-10 13:00:00,558.4319700876874,671.049431482951,427.1792313893636,464.40255819956457,373.55704840211547,265.7311522960663
2023-02-10 14:00:00,835.1949333190919,933.547658793132,670.7754608154299,963.8203608194993,642.8059446007014,307.91397918065394
2023-02-10 15:00:00,944.5243174235032,975.7073038736985,907.3461069742845,994.9301539103195,819.50362123251,343.33305187225346
2023-02-10 16:00:00,1200.6519790649425,1284.5858713785817,1104.0376836140956,1285.0523569742852,1103.3202575683601,415.26582539876307
2023-02-10 17:00:00,1726.3962687174492,1768.624468994142,1234.8029246012381,1751.4667419433606,1264.107152811687,785.8039710998537
2023-02-10 18:00:00,1739.2689071655288,1703.6174072265637,591.8459429423016,1790.6228505452489,1028.2177602132167,1497.731260172527
2023-02-10 19:00:00,1972.890743863037,1896.7879282633482,999.1214261372888,1519.598827020329,1708.4473068237312,1657.396390841301
2023-02-10 20:00:00,1886.2068517316866,1820.5004669189464,1566.1524948120132,238.83195913576833,1754.9178090413418,1400.481985473634
2023-02-10 21:00:00,1618.919850667319,1662.421773783367,1655.627412414552,-0.2969816758763045,1095.4669099171963,877.5882650375371
2023-02-10 22:00:00,1141.2366996765145,1143.281286621095,1272.6439595540378,-0.4445833448786287,611.244732903441,458.5594930013022
2023-02-10 23:00:00,888.9647145589196,831.2498161315922,605.412174987793,-0.3816303455115606,708.0807097593943,617.0216903686525
2023-02-11 00:00:00,1008.6450993855801,907.9011947631839,375.4182452352424,-0.4484956809629998,620.2282884329558,705.9419804890953
2023-02-11 01:00:00,757.3530146280926,790.6965408325196,222.79331789016726,-0.6106001258059811,239.2040999213855,540.9715726216635
2023-02-11 02:00:00,943.5389757792159,883.5127044677738,329.9180587768555,-0.6489763537380969,495.1147298514843,681.7730959574384
2023-02-11 03:00:00,382.86859003702807,440.5717464447022,252.18665341734888,-0.595919515704736,264.8422123546402,277.786572265625
2023-02-11 04:00:00,488.3547424316407,565.768344497681,405.6745596726737,-0.6337980146519839,344.00744618710723,269.80863946278896
2023-02-11 05:00:00,423.15036443074547,500.72944819132493,392.9218820810318,-0.6702538478653878,337.51448384026696,290.9921491388689
2023-02-11 06:00:00,474.89157435099287,543.8936510721843,468.4271855036418,-0.649980850579838,429.2295474509399,314.605302810669
2023-02-11 07:00:00,380.540386706506,442.3655905405681,343.06665918628374,-0.6708762621662268,105.62410122230652,220.1498463948568
2023-02-11 08:00:00,252.59774424235033,261.0758553822836,212.4221217632294,-0.6808349306695161,64.41966702987753,167.20453824996954
2023-02-11 09:00:00,270.9973648071289,303.809311358134,324.63108259836844,21.221763901210704,168.19300639530027,133.5575523634752
2023-02-11 10:00:00,202.45395636161177,236.62651507059738,279.62622785568243,-0.6231280142907053,128.77589034239455,105.8415124525627
2023-02-11 11:00:00,229.5362143357595,318.03699105580654,353.8782657522905,-0.5439032640152923,213.0519917060932,151.63883429765704
2023-02-11 12:00:00,141.10982909798625,158.92261616932723,176.480369112889,-0.6771893490881967,88.3413592691223,65.53757554392023
2023-02-11 13:00:00,30.601651791979876,40.562640439967325,16.742868996659915,-0.7141786825222275,4.603233021497727,6.652716850241028
2023-02-11 14:00:00,9.535165446996691,36.885770640118665,15.45470719536145,-0.8020283421967181,0.0786006187399207,-1.3771653925379133
2023-02-11 15:00:00,-1.1233950219117108,-1.5934033501893285,-1.8364848628640178,-0.7517904319179554,-3.0370080396533012,-1.4173317035039263
2023-02-11 16:00:00,-0.7817553501886626,-1.0435260275999705,-1.5491061970591542,-0.5807147660292687,-1.211578527589639,-1.5009133691589038
2023-02-11 17:00:00,-0.7165442105537893,-1.2659760179618995,0.8935012275973978,-0.5952362580020634,-2.1502717822790145,-2.267019378145536
2023-02-11 18:00:00,21.115045145650708,30.284408698448313,13.70984072585901,-0.6823465133551508,-1.3846266279617907,-2.3481113751729317
2023-02-11 19:00:00,-0.7360521846916522,16.57234924261769,2.538050505891445,-0.5890729264200976,2.4642084922641554,-1.4777620651493877
2023-02-11 20:00:00,-1.3990148728713392,17.134857983763023,6.302446781595546,-0.7697515966991587,3.969605082064344,-3.043000825106749
2023-02-11 21:00:00,-0.9347809387215721,3.5152981972942765,0.7816195165117591,-0.6662525974058857,-1.1855171094338102,-2.1100393314633457
2023-02-11 22:00:00,-0.7941662407757942,-0.7064953040465424,-1.5006466120481488,-0.6671417589920264,-1.1854370226462683,-1.6523384459316726
2023-02-11 23:00:00,-0.7294723472557961,-0.9141097100344217,-1.6440691972772281,-0.6044555115823944,-1.1230175326267877,-1.6534943652649723
2023-02-12 00:00:00,-0.7617490931414065,-0.9173532704512278,-1.703470214966096,-0.5679107639317712,-1.1299530314902466,-1.512828200062116
2023-02-12 01:00:00,-0.7638830981217324,-0.8096751824021339,-1.709600783884525,-0.6011655969700466,-1.194506533940633,-1.4693479465941586
2023-02-12 02:00:00,-0.7982049301266668,-1.4023047670722004,-3.0479744568467146,-0.6227723501001795,-1.769441683590412,-1.3830098619063695
2023-02-12 03:00:00,-1.8205687721570334,-1.2269611090421675,-2.9978254576524095,-1.365937838936225,-1.1785904482007028,-1.8972149451573692
2023-02-12 04:00:00,-1.9219337752709789,-1.6626527756452558,-3.600324801603953,-0.6074693218992794,-2.218826522259858,-2.455344859759013
2023-02-12 05:00:00,-0.9568895385911077,-1.7986063738663987,-3.538450783801574,-0.7393431831772125,6.832211737841391,-3.225391431975684
2023-02-12 06:00:00,-2.3039471194148065,-0.14535714934269542,-3.324966372052829,-0.6313083475766083,-2.184434048334759,-2.3262215986437065
2023-02-12 07:00:00,-1.813577121208634,-2.72272849182288,-3.8697422951459877,-0.6632294299701852,-2.325615444779395,-3.044062108298142
2023-02-12 08:00:00,-1.5809383652483426,-1.7608121024412025,-2.640024786194165,-0.8207008490959803,-2.0193864569067954,-2.1618309472997983
2023-02-12 09:00:00,-0.3750473830538452,1.923022259989135,0.10279341017206652,-0.7229814354175081,0.9064255599242915,-2.65122827788194
2023-02-12 10:00:00,-1.9561802054444952,2.7039078255494444,-3.4971104562282576,-0.5751130122070512,-1.6484637816747068,-3.0004040320714314
2023-02-12 11:00:00,71.49337776799997,37.67862060616414,50.91256062699265,-0.6072119264552988,38.583684581890715,44.02142567535244
2023-02-12 12:00:00,64.14444283445677,37.18971332261958,83.11743483518562,-0.5843603485574325,95.14424568166338,69.84453416615727
2023-02-12 13:00:00,80.90792757471401,12.185535592089098,96.41586902489264,-0.5926295942471672,105.97526230725147,96.9782835180561
2023-02-12 14:00:00,94.98227122873068,49.7932591606863,48.52597362895807,-0.8159882607093695,56.496464463323356,72.52101423839727
2023-02-12 15:00:00,108.85031401515012,72.87261878593513,106.64327591657639,-1.067533506049463,107.39563559691112,100.08565151691437
2023-02-12 16:00:00,131.4336058775584,101.92798239390056,111.64684500247245,-0.6502475945123781,100.99946528027455,61.265502767761554
2023-02-12 17:00:00,101.37096852138642,107.3027702609698,104.78396094441415,-0.6022169979969964,90.58420713146528,70.21387678222699
2023-02-12 18:00:00,74.13561570073168,83.88300015504161,63.479618026688705,-0.864803515172874,67.78976036906242,29.354417281349498
2023-02-12 19:00:00,87.91684919993084,78.8518681563437,83.1428208788236,-0.9546093528469403,80.16497382322949,51.3567567165941
2023-02-12 20:00:00,87.70129906336466,98.63600108226144,88.1567581733068,-0.7887797643740974,99.4585016962281,59.68417810921867
2023-02-12 21:00:00,197.0336867014568,207.48953078587851,187.64954967498787,-0.8239018532137075,190.86357256571455,144.61961960792544
2023-02-12 22:00:00,181.73496799134375,205.6959479649862,202.35942207972212,-0.8198116806335749,203.68765468597417,163.39635624885568
2023-02-12 23:00:00,124.63786350054049,158.64623089631394,146.08113928238555,-0.9931991868031521,121.06625013748804,102.54869028131169
2023-02-13 00:00:00,174.28383908271795,182.43429765701296,224.6808045546214,-0.8100308508612216,231.88899536132817,138.73967338999114
2023-02-13 01:00:00,198.64362312952684,197.44780983924866,241.62502794265754,-0.9824402644298966,257.5725175221762,206.1574857155483
2023-02-13 02:00:00,118.995097676913,156.16155900787888,167.81338869730632,-0.8361723411828278,153.79693026542665,107.10316888888677
2023-02-13 03:00:00,133.25544605255126,139.4759274800619,109.60008399486544,-0.983418349487086,124.61601772308352,66.67309206724165
2023-02-13 04:00:00,189.36237025260934,204.44349848429363,221.17310622923557,-0.7757979296303045,192.92230598727863,128.60876110394796
2023-02-13 05:00:00,68.57166526913643,40.54850557247798,69.7827485792339,-0.8686269300679363,89.47760149439178,50.328057249387115
2023-02-13 06:00:00,87.34188250601291,94.70641559759775,101.94868056774146,-1.0252980936318632,99.26759321490925,71.25660798350971
2023-02-13 07:00:00,160.48452738523486,192.15836772918703,153.78015449841823,-0.8642909672673803,212.10557392438258,118.13210513765618
2023-02-13 08:00:00,292.34021859169013,317.7270882924399,409.9308312733968,-0.8779023436821278,352.8303808848065,201.0363541801771
2023-02-13 09:00:00,233.1233346680801,276.0350810368857,328.07442000707,-0.9216212618785601,306.0449882507325,223.29837203569585
2023-02-13 10:00:00,201.93313492139188,258.4106879552206,237.81832898457853,-0.9179756845968465,179.40395993391678,125.23076365391417
2023-02-13 11:00:00,107.91907597727942,124.10812533522648,98.14836043765145,-1.8470659432311853,126.58842483162884,106.49423554670068
2023-02-13 12:00:00,131.0171098470688,135.67866514126462,150.70822824835778,-1.1106581116716068,154.75383561452227,112.97440563340986
2023-02-13 13:00:00,154.67325323422756,183.4998036384583,165.9369571050008,17.380939030274757,138.90204962293313,92.94226201145598
2023-02-13 14:00:00,92.65621255238851,126.40878564516709,116.31090216251711,-0.6640296779107305,82.20635973811152,51.34015157883988
2023-02-13 15:00:00,55.427775872002066,91.2390510519346,60.38863630791506,-0.5761800130984438,46.223254904150984,11.700761331555745
2023-02-13 16:00:00,78.11664076248805,97.19534819126129,101.23624641100564,-0.5617755124500643,99.40847392578917,63.545603410402926
2023-02-13 17:00:00,156.76782805124915,85.41939163040699,199.52128490983395,-0.757836764585226,191.67105520268282,127.40702756245935
2023-02-13 18:00:00,394.7435363769532,206.32837959925337,485.21598154703776,-0.620994011623164,479.81572367350265,339.5006245930991
2023-02-13 19:00:00,354.4614110946656,273.32872835795087,465.08278287251795,-0.6305080986892183,492.12289403279624,296.9353894395438
2023-02-13 20:00:00,488.6479306538901,659.276679611206,431.60244801839195,-0.6845694298545518,451.70425516664983,311.20150451660163
2023-02-13 21:00:00,750.0358729044597,1023.3350529988617,682.4843678792317,-0.807410148505873,669.9668702433506,450.3870778401693
2023-02-13 22:00:00,1242.4141318643906,1593.9981394449887,1115.8607950846363,-0.7591705169683941,1291.832085405317,775.4751925150555
2023-02-13 23:00:00,1080.5631001790377,1282.3917134602873,883.6278671264655,-0.7830890973098574,1078.6811487833666,768.5286786397301
